customer_id,total_value,successful_actions,failed_actions,support_tickets,refunds_or_cancellations,avg_frequency,feature_diversity,value_score,effort_score,net_contribution,segment
348,945.51,9,2,1,1,1.13,9,20.1,26.0,-5.9,Growth Potential
349,1125.0,9,1,1,0,6.38,3,23.92,14.0,9.92,Growth Potential
350,2547.59,17,2,1,1,3.03,9,55.94,26.0,29.94,Champion
351,1271.08,13,6,0,3,1.24,7,27.88,48.0,-20.12,Growth Potential
352,789.22,11,3,1,0,3.45,10,17.19,22.0,-4.81,Growth Potential
353,1485.78,12,1,1,2,2.95,7,32.25,30.0,2.25,Growth Potential
354,1246.94,8,5,1,1,4.35,11,26.31,38.0,-11.69,Growth Potential
355,809.13,6,4,2,0,1.75,4,16.55,36.0,-19.45,Growth Potential
356,1498.23,9,5,0,3,3.43,5,31.87,44.0,-12.13,Growth Potential
357,776.18,10,6,0,0,6.5,10,16.7,24.0,-7.3,Growth Potential
358,1942.42,14,1,1,0,0.75,4,42.4,14.0,28.4,Growth Potential
359,869.31,13,6,0,0,1.27,10,19.32,24.0,-4.68,Growth Potential
360,1670.97,15,3,0,1,2.96,6,36.83,20.0,16.83,Growth Potential
361,1405.64,13,8,1,0,5.5,10,30.75,42.0,-11.25,Growth Potential
362,1026.72,12,4,1,2,2.64,5,22.47,42.0,-19.53,Growth Potential
363,1388.91,10,3,2,0,5.03,11,29.76,32.0,-2.24,Growth Potential
364,571.0,7,7,1,0,1.42,1,11.69,38.0,-26.31,Growth Potential
365,1841.15,14,2,2,0,9.58,8,40.24,28.0,12.24,Growth Potential
366,929.71,14,1,1,1,5.18,9,20.82,22.0,-1.18,Growth Potential
367,655.34,9,1,0,3,1.14,3,13.91,28.0,-14.09,Growth Potential
368,2421.01,15,4,0,1,2.12,2,52.81,24.0,28.81,Champion
369,570.5,9,8,0,0,0.79,6,12.11,32.0,-19.89,Growth Potential
370,1243.38,10,8,3,2,4.15,2,26.66,78.0,-51.34,Drainer
371,2457.04,18,7,1,1,7.82,8,54.22,46.0,8.22,Champion
372,2541.63,20,1,0,1,3.0,9,56.45,12.0,44.45,Champion
373,1225.79,8,3,2,0,8.6,4,25.85,32.0,-6.15,Growth Potential
374,1858.57,15,3,0,1,3.37,4,40.83,20.0,20.83,Growth Potential
375,1034.15,9,1,0,0,1.16,10,21.98,4.0,17.98,Growth Potential
376,1998.74,19,7,1,0,1.91,1,44.67,38.0,6.67,Growth Potential
377,1153.27,8,5,1,0,6.03,4,24.31,30.0,-5.69,Growth Potential
378,1177.05,18,2,1,1,3.5,6,26.95,26.0,0.95,Growth Potential
379,1548.82,14,3,0,2,5.53,7,34.02,28.0,6.02,Growth Potential
380,3081.53,19,6,2,1,4.37,5,67.74,52.0,15.74,High Value - High Effort
381,1549.38,10,1,1,0,2.27,9,33.18,14.0,19.18,Growth Potential
382,769.47,9,2,1,0,9.56,6,16.34,18.0,-1.66,Growth Potential
383,710.71,6,4,2,0,0.79,8,14.45,36.0,-21.55,Growth Potential
384,1388.74,10,0,3,0,3.24,2,29.75,30.0,-0.25,Growth Potential
385,784.88,5,3,0,1,7.67,6,15.82,20.0,-4.18,Growth Potential
386,928.59,12,4,1,1,5.54,3,20.37,34.0,-13.63,Growth Potential
387,859.05,10,3,0,0,9.77,11,18.47,12.0,6.47,Growth Potential
388,1638.66,17,4,3,1,8.47,8,36.57,54.0,-17.43,Drainer
389,1288.2,9,2,1,1,4.64,10,27.4,26.0,1.4,Growth Potential
390,1481.72,17,1,1,2,7.79,10,33.23,30.0,3.23,Growth Potential
391,1896.93,17,2,3,0,2.11,10,42.07,38.0,4.07,Growth Potential
392,1814.12,15,4,2,2,6.02,3,39.88,52.0,-12.12,Drainer
393,1264.95,12,1,2,0,3.91,7,27.54,24.0,3.54,Growth Potential
394,2414.1,15,2,1,1,2.14,4,52.67,26.0,26.67,Champion
395,1320.24,11,4,1,0,1.61,11,28.51,26.0,2.51,Growth Potential
396,816.26,9,5,2,1,5.93,1,17.34,48.0,-30.66,Growth Potential
397,980.61,10,1,1,0,7.4,10,21.06,14.0,7.06,Growth Potential
398,1139.22,10,3,2,1,3.77,3,24.44,40.0,-15.56,Growth Potential
399,312.69,4,3,1,0,6.31,11,5.55,22.0,-16.45,Growth Potential
400,997.78,11,4,2,1,1.92,4,21.64,44.0,-22.36,Growth Potential
401,2666.41,15,3,2,0,9.28,3,58.04,32.0,26.04,Champion
402,1007.63,11,1,2,0,2.77,6,21.85,24.0,-2.15,Growth Potential
403,2808.49,19,5,0,1,1.78,8,61.92,28.0,33.92,Champion
404,1725.47,13,4,2,2,4.71,8,37.57,52.0,-14.43,Drainer
405,2282.58,19,3,1,1,4.97,7,50.72,30.0,20.72,Champion
406,1787.02,13,4,2,0,2.9,9,38.88,36.0,2.88,Growth Potential
407,1408.21,9,1,2,1,6.2,9,29.95,32.0,-2.05,Growth Potential
408,971.79,9,1,0,0,4.63,5,20.66,4.0,16.66,Growth Potential
409,1519.31,15,3,2,1,4.02,9,33.6,40.0,-6.4,Growth Potential
410,1071.95,11,4,2,0,0.44,2,23.22,36.0,-12.78,Growth Potential
411,1489.63,14,1,1,1,5.75,4,32.75,22.0,10.75,Growth Potential
412,2118.97,16,0,0,1,6.19,10,46.59,8.0,38.59,Growth Potential
413,1189.46,9,3,1,1,4.63,10,25.29,30.0,-4.71,Growth Potential
414,1524.13,13,0,3,1,2.3,2,33.28,38.0,-4.72,Growth Potential
415,538.95,9,1,3,0,0.62,1,11.43,34.0,-22.57,Growth Potential
416,1706.9,14,3,1,0,3.63,4,37.38,22.0,15.38,Growth Potential
417,820.77,6,3,0,0,3.83,6,16.8,12.0,4.8,Growth Potential
418,989.39,11,3,2,1,0.97,11,21.46,40.0,-18.54,Growth Potential
419,1135.31,14,4,0,0,0.23,4,25.21,16.0,9.21,Growth Potential
420,809.94,6,6,0,2,3.37,4,16.57,40.0,-23.43,Growth Potential
421,1399.58,14,3,0,1,2.65,4,30.84,20.0,10.84,Growth Potential
422,1874.64,16,2,1,1,6.48,5,41.38,26.0,15.38,Growth Potential
423,1249.78,12,0,1,0,0.67,10,27.22,10.0,17.22,Growth Potential
424,2018.44,16,1,1,1,1.81,11,44.45,22.0,22.45,Growth Potential
425,2353.29,14,2,1,0,7.44,9,51.16,18.0,33.16,Champion
426,2068.85,15,3,1,1,2.35,3,45.31,30.0,15.31,Growth Potential
427,1666.32,14,1,0,0,0.24,8,36.52,4.0,32.52,Growth Potential
428,1457.46,13,5,0,0,0.96,7,31.86,20.0,11.86,Growth Potential
429,1694.03,17,4,2,0,5.19,2,37.75,36.0,1.75,Growth Potential
430,1568.11,16,5,0,1,6.77,7,34.85,28.0,6.85,Growth Potential
431,1166.53,10,2,2,0,4.2,2,25.02,28.0,-2.98,Growth Potential
432,1291.51,8,2,2,0,0.92,6,27.25,28.0,-0.75,Growth Potential
433,2073.83,16,1,1,0,3.62,6,45.63,14.0,31.63,Growth Potential
434,876.05,13,1,0,1,13.39,5,19.47,12.0,7.47,Growth Potential
435,1942.41,13,1,1,1,3.5,10,42.19,22.0,20.19,Growth Potential
436,1854.81,15,7,0,0,1.17,10,40.75,28.0,12.75,Growth Potential
437,1341.93,15,2,1,2,5.57,11,29.82,34.0,-4.18,Growth Potential
438,2769.85,21,7,2,0,1.25,1,61.52,48.0,13.52,Champion
439,1994.53,14,1,4,1,2.61,8,43.51,52.0,-8.49,Drainer
440,722.66,10,1,0,1,5.13,4,15.56,12.0,3.56,Growth Potential
441,1459.76,10,3,1,1,7.43,11,31.27,30.0,1.27,Growth Potential
442,1614.58,15,4,1,1,4.23,9,35.63,34.0,1.63,Growth Potential
443,2643.62,15,2,0,2,3.45,2,57.56,24.0,33.56,Champion
444,2051.36,12,1,0,0,9.26,1,44.3,4.0,40.3,Growth Potential
445,2924.22,14,2,0,0,1.57,4,63.32,8.0,55.32,Champion
446,1374.24,11,1,0,0,0.81,9,29.66,4.0,25.66,Growth Potential
447,867.99,8,4,3,2,3.73,7,18.23,62.0,-43.77,Drainer
448,1991.64,14,2,0,1,3.25,4,43.45,16.0,27.45,Growth Potential
449,833.92,6,1,1,2,2.26,10,17.08,30.0,-12.92,Growth Potential
450,1620.55,14,4,2,1,3.17,4,35.54,44.0,-8.46,Growth Potential
451,1785.13,20,2,1,0,9.2,1,40.33,18.0,22.33,Growth Potential
452,1366.38,11,5,1,1,3.08,9,29.49,38.0,-8.51,Growth Potential
453,1874.17,11,2,0,1,2.33,10,40.31,16.0,24.31,Growth Potential
454,2077.37,17,2,1,0,6.57,3,45.92,18.0,27.92,Growth Potential
455,1421.68,9,3,0,1,1.32,3,30.24,20.0,10.24,Growth Potential
456,2377.26,14,8,3,0,8.59,11,51.67,62.0,-10.33,High Value - High Effort
457,1336.91,16,5,1,1,2.24,3,29.93,38.0,-8.07,Growth Potential
458,2962.69,22,5,1,0,5.65,9,65.85,30.0,35.85,Champion
459,1970.4,15,4,2,0,0.7,7,43.21,36.0,7.21,Growth Potential
460,487.68,7,2,2,0,2.18,11,9.91,28.0,-18.09,Growth Potential
461,3114.51,18,1,0,1,3.44,10,68.23,12.0,56.23,Champion
462,1901.13,15,5,1,0,1.48,8,41.74,30.0,11.74,Growth Potential
463,1307.66,7,4,1,1,7.9,11,27.39,34.0,-6.61,Growth Potential
464,1894.13,14,5,1,1,1.68,2,41.37,38.0,3.37,Growth Potential
465,973.97,8,3,2,1,1.03,4,20.49,40.0,-19.51,Growth Potential
466,761.66,9,7,0,1,1.87,5,16.18,36.0,-19.82,Growth Potential
467,1090.77,10,4,0,0,4.65,4,23.4,16.0,7.4,Growth Potential
468,894.37,11,3,1,0,2.01,5,19.43,22.0,-2.57,Growth Potential
469,1455.48,13,1,2,0,6.8,8,31.81,24.0,7.81,Growth Potential
470,2214.28,15,0,0,0,3.6,2,48.41,0.0,48.41,Growth Potential
471,1541.62,12,1,1,0,1.62,4,33.44,14.0,19.44,Growth Potential
472,886.44,8,3,1,0,1.59,11,18.62,22.0,-3.38,Growth Potential
473,1436.21,13,1,3,0,1.56,2,31.4,34.0,-2.6,Growth Potential
474,1741.84,13,8,3,0,3.18,5,37.92,62.0,-24.08,Drainer
475,876.48,10,4,1,2,4.23,11,18.84,42.0,-23.16,Growth Potential
476,790.63,6,6,0,1,5.56,8,16.16,32.0,-15.84,Growth Potential
477,1465.04,11,4,1,1,5.36,10,31.59,34.0,-2.41,Growth Potential
478,1601.47,13,1,3,0,3.54,7,34.92,34.0,0.92,Growth Potential
479,1986.93,15,3,1,1,9.95,1,43.56,30.0,13.56,Growth Potential
480,452.49,8,7,3,1,3.83,8,9.38,66.0,-56.62,Drainer
481,714.43,13,1,0,0,5.48,10,16.02,4.0,12.02,Growth Potential
482,1052.1,14,1,1,1,2.58,2,23.43,22.0,1.43,Growth Potential
483,1025.31,10,3,2,1,3.77,1,22.01,40.0,-17.99,Growth Potential
484,1351.11,12,3,0,0,3.64,6,29.38,12.0,17.38,Growth Potential
485,1396.49,11,5,0,1,2.64,6,30.13,28.0,2.13,Growth Potential
486,1368.53,12,5,2,0,0.73,4,29.75,40.0,-10.25,Growth Potential
487,642.17,6,4,1,1,1.72,2,12.99,34.0,-21.01,Growth Potential
488,1286.65,9,7,1,0,0.49,1,27.36,38.0,-10.64,Growth Potential
489,2511.69,17,2,2,0,9.49,8,55.17,28.0,27.17,Champion
490,1565.85,14,4,2,0,4.59,1,34.38,36.0,-1.62,Growth Potential
491,1495.96,13,7,0,0,3.69,3,32.68,28.0,4.68,Growth Potential
492,969.82,8,1,0,2,0.24,4,20.4,20.0,0.4,Growth Potential
493,852.08,6,3,2,0,2.21,3,17.47,32.0,-14.53,Growth Potential
494,624.02,9,4,1,1,3.4,8,13.25,34.0,-20.75,Growth Potential
495,1257.61,15,3,0,0,5.39,5,28.02,12.0,16.02,Growth Potential
496,1313.12,10,3,0,1,3.1,8,28.14,20.0,8.14,Growth Potential
497,1690.12,16,2,1,1,1.23,9,37.45,26.0,11.45,Growth Potential
498,1325.32,11,2,4,0,3.9,6,28.61,48.0,-19.39,Growth Potential
499,1267.24,12,1,0,0,3.2,6,27.59,4.0,23.59,Growth Potential
500,1478.71,17,2,1,1,8.05,11,33.16,26.0,7.16,Growth Potential
501,817.55,9,7,0,0,2.39,6,17.37,28.0,-10.63,Growth Potential
502,1640.41,18,4,1,1,7.72,8,36.82,34.0,2.82,Growth Potential
503,1446.44,13,2,4,0,5.28,9,31.62,48.0,-16.38,Growth Potential
504,2245.36,15,4,1,0,5.71,2,49.07,26.0,23.07,Growth Potential
505,1024.38,8,3,1,1,7.49,5,21.56,30.0,-8.44,Growth Potential
506,2172.48,22,2,1,2,8.5,5,49.01,34.0,15.01,Growth Potential
507,1512.95,16,4,0,0,0.5,5,33.68,16.0,17.68,Growth Potential
508,1669.33,11,4,4,1,5.73,9,35.94,64.0,-28.06,Drainer
509,1115.44,10,4,1,0,7.89,8,23.93,26.0,-2.07,Growth Potential
510,1032.64,8,5,1,0,2.36,8,21.74,30.0,-8.26,Growth Potential
511,2277.3,22,0,2,2,5.41,5,51.24,36.0,15.24,Champion
512,1810.21,14,1,0,0,4.78,11,39.59,4.0,35.59,Growth Potential
513,2007.11,15,5,1,1,3.09,3,43.99,38.0,5.99,Growth Potential
514,3126.53,22,4,0,2,1.09,6,69.34,32.0,37.34,Champion
515,1134.02,9,6,1,1,2.27,10,24.11,42.0,-17.89,Growth Potential
516,1299.03,8,1,2,0,4.49,6,27.42,24.0,3.42,Growth Potential
517,1189.74,10,2,3,0,0.84,10,25.51,38.0,-12.49,Growth Potential
518,2017.12,11,2,2,0,1.85,9,43.36,28.0,15.36,Growth Potential
519,2097.04,13,3,0,1,4.05,2,45.48,20.0,25.48,Growth Potential
520,766.71,8,3,0,0,1.07,6,16.07,12.0,4.07,Growth Potential
521,1203.12,14,5,1,1,2.86,8,26.65,38.0,-11.35,Growth Potential
522,1411.05,13,1,0,1,2.88,5,30.87,12.0,18.87,Growth Potential
523,1211.84,9,1,1,0,1.56,7,25.77,14.0,11.77,Growth Potential
524,1515.44,9,1,0,1,5.74,11,32.24,12.0,20.24,Growth Potential
525,401.8,3,2,2,0,7.76,1,7.23,28.0,-20.77,Growth Potential
526,1312.91,10,1,0,0,1.95,5,28.14,4.0,24.14,Growth Potential
527,397.78,3,5,0,0,2.02,9,7.15,20.0,-12.85,Growth Potential
528,1770.8,13,4,4,0,4.57,7,38.53,56.0,-17.47,Drainer
529,2056.45,11,4,3,1,0.76,10,44.19,54.0,-9.81,Drainer
530,2527.74,12,5,4,1,3.68,9,54.45,68.0,-13.55,High Value - High Effort
531,1006.79,7,1,1,1,4.0,8,20.98,22.0,-1.02,Growth Potential
532,1237.38,10,0,1,1,8.57,4,26.53,18.0,8.53,Growth Potential
533,1589.48,9,4,1,1,1.99,2,33.82,34.0,-0.18,Growth Potential
534,2234.86,22,4,0,1,2.83,9,50.34,24.0,26.34,Champion
535,1630.38,14,3,0,1,6.12,1,35.75,20.0,15.75,Growth Potential
536,2105.99,17,1,1,1,1.83,10,46.53,22.0,24.53,Growth Potential
537,1837.14,19,0,0,2,2.07,3,41.22,16.0,25.22,Growth Potential
538,1753.44,12,4,0,1,4.35,5,37.95,24.0,13.95,Growth Potential
539,1900.38,17,3,1,0,10.12,2,42.15,22.0,20.15,Growth Potential
540,1792.87,14,4,1,0,4.17,7,39.22,26.0,13.22,Growth Potential
541,1225.87,9,6,1,2,1.66,10,26.07,50.0,-23.93,Drainer
542,988.61,11,4,0,1,3.05,7,21.44,24.0,-2.56,Growth Potential
543,986.31,7,3,2,0,1.84,6,20.54,32.0,-11.46,Growth Potential
544,1229.43,13,4,0,1,3.48,5,27.0,24.0,3.0,Growth Potential
545,2012.33,17,6,1,0,4.03,8,44.53,34.0,10.53,Growth Potential
546,1548.68,10,0,5,0,3.32,5,33.16,50.0,-16.84,Drainer
547,1901.84,15,1,0,1,2.16,9,41.75,12.0,29.75,Growth Potential
548,1281.04,15,4,2,0,1.69,3,28.52,36.0,-7.48,Growth Potential
549,1014.92,16,5,1,0,8.1,1,23.07,30.0,-6.93,Growth Potential
550,1682.5,12,1,2,0,4.24,10,36.44,24.0,12.44,Growth Potential
551,1168.71,10,0,1,0,1.07,11,25.06,10.0,15.06,Growth Potential
552,1280.12,11,3,1,1,5.58,8,27.65,30.0,-2.35,Growth Potential
553,1228.43,11,2,1,1,3.96,9,26.55,26.0,0.55,Growth Potential
554,2043.38,9,1,2,0,2.51,2,43.49,24.0,19.49,Growth Potential
555,980.42,9,4,0,0,3.2,1,20.84,16.0,4.84,Growth Potential
556,2159.18,13,4,2,1,5.1,7,46.81,44.0,2.81,Growth Potential
557,1740.63,13,3,1,0,4.38,4,37.89,22.0,15.89,Growth Potential
558,420.84,11,3,0,1,3.35,6,9.34,20.0,-10.66,Growth Potential
559,1191.78,12,1,1,1,3.84,8,25.98,22.0,3.98,Growth Potential
560,1317.47,11,1,1,0,1.26,3,28.45,14.0,14.45,Growth Potential
561,1223.95,13,3,1,1,9.53,3,26.88,30.0,-3.12,Growth Potential
562,1593.91,13,3,3,0,0.3,6,34.76,42.0,-7.24,Growth Potential
563,2977.43,20,4,3,1,4.11,4,65.73,54.0,11.73,High Value - High Effort
564,1156.23,8,2,3,0,1.01,10,24.37,38.0,-13.63,Growth Potential
565,999.62,10,5,1,1,0.61,8,21.46,38.0,-16.54,Growth Potential
566,876.21,12,4,0,0,2.76,2,19.26,16.0,3.26,Growth Potential
567,1822.53,10,4,1,1,6.6,6,39.0,34.0,5.0,Growth Potential
568,1600.01,15,3,1,0,1.39,2,35.32,22.0,13.32,Growth Potential
569,880.33,10,1,2,0,6.49,10,18.92,24.0,-5.08,Growth Potential
570,1009.67,14,2,0,0,2.12,3,22.53,8.0,14.53,Growth Potential
571,1298.01,11,4,0,1,10.26,11,28.03,24.0,4.03,Growth Potential
572,667.54,8,2,0,0,4.45,4,13.96,8.0,5.96,Growth Potential
573,1057.52,8,5,0,1,3.53,3,22.27,28.0,-5.73,Growth Potential
574,2319.77,14,4,0,0,3.46,2,50.44,16.0,34.44,Champion
575,1012.74,13,3,0,1,7.08,4,22.38,20.0,2.38,Growth Potential
576,3037.43,21,8,3,1,4.22,7,67.23,70.0,-2.77,High Value - High Effort
577,1419.83,15,4,6,0,0.41,5,31.48,76.0,-44.52,Drainer
578,1367.13,20,6,0,1,1.34,3,31.42,32.0,-0.58,Growth Potential
579,1433.46,9,3,1,0,4.1,7,30.49,22.0,8.49,Growth Potential
580,1587.35,13,3,2,0,1.21,9,34.62,32.0,2.62,Growth Potential
581,775.52,10,1,1,0,0.85,10,16.69,14.0,2.69,Growth Potential
582,2098.81,15,5,1,0,3.7,3,45.95,30.0,15.95,Growth Potential
583,2269.48,16,2,1,0,4.66,8,49.8,18.0,31.8,Growth Potential
584,1149.06,14,8,1,1,1.2,6,25.5,50.0,-24.5,Drainer
585,2100.15,13,1,3,2,4.36,6,45.55,50.0,-4.45,Drainer
586,1744.57,13,1,0,0,4.29,2,37.97,4.0,33.97,Growth Potential
587,1474.88,9,4,1,1,4.8,10,31.38,34.0,-2.62,Growth Potential
588,1063.36,13,3,2,0,10.7,4,23.46,32.0,-8.54,Growth Potential
589,820.18,9,2,0,2,6.36,3,17.43,24.0,-6.57,Growth Potential
590,1221.4,13,2,3,0,0.24,9,26.83,38.0,-11.17,Growth Potential
591,1723.27,14,4,0,1,3.1,4,37.73,24.0,13.73,Growth Potential
592,869.2,11,4,1,0,3.39,3,18.9,26.0,-7.1,Growth Potential
593,1307.12,7,1,1,0,3.79,6,27.37,14.0,13.37,Growth Potential
594,1797.64,14,4,0,0,2.16,5,39.32,16.0,23.32,Growth Potential
595,1116.86,9,3,1,1,2.83,7,23.75,30.0,-6.25,Growth Potential
596,786.37,8,4,2,0,2.61,4,16.49,36.0,-19.51,Growth Potential
597,1401.2,9,0,0,2,5.71,9,29.81,16.0,13.81,Growth Potential
598,765.41,6,5,0,0,1.42,4,15.62,20.0,-4.38,Growth Potential
599,1094.82,9,3,0,1,2.75,3,23.28,20.0,3.28,Growth Potential
600,1865.22,17,5,0,2,1.1,3,41.4,36.0,5.4,Growth Potential
601,1536.62,12,2,1,0,5.2,7,33.33,18.0,15.33,Growth Potential
602,999.0,10,4,0,2,2.28,10,21.45,32.0,-10.55,Growth Potential
603,2202.99,13,2,1,0,1.91,5,47.74,18.0,29.74,Growth Potential
604,1448.05,12,4,0,0,3.7,11,31.44,16.0,15.44,Growth Potential
605,1192.35,8,3,1,1,5.47,4,25.14,30.0,-4.86,Growth Potential
606,1084.11,8,5,0,1,3.22,6,22.84,28.0,-5.16,Growth Potential
607,480.53,7,2,3,0,0.89,10,9.76,38.0,-28.24,Growth Potential
608,1573.96,15,4,0,1,1.04,3,34.76,24.0,10.76,Growth Potential
609,2188.52,18,2,1,0,1.07,4,48.5,18.0,30.5,Growth Potential
610,1409.25,11,1,1,0,0.51,8,30.4,14.0,16.4,Growth Potential
611,1125.84,12,4,0,0,1.68,9,24.58,16.0,8.58,Growth Potential
612,1660.65,12,3,0,0,2.42,7,35.97,12.0,23.97,Growth Potential
613,1719.98,15,4,0,1,13.51,2,37.88,24.0,13.88,Growth Potential
614,1122.93,9,4,2,0,0.87,10,23.88,36.0,-12.12,Growth Potential
615,1822.86,12,3,1,0,3.91,1,39.43,22.0,17.43,Growth Potential
616,946.57,11,3,1,2,7.46,3,20.54,38.0,-17.46,Growth Potential
617,1423.58,13,5,0,1,15.55,1,31.13,28.0,3.13,Growth Potential
618,2688.96,18,5,1,1,3.3,3,59.16,38.0,21.16,Champion
619,1032.58,11,2,1,1,1.2,2,22.38,26.0,-3.62,Growth Potential
620,1636.8,15,1,2,1,6.6,9,36.1,32.0,4.1,Growth Potential
621,828.44,6,2,0,3,4.89,7,16.96,32.0,-15.04,Growth Potential
622,1102.48,8,4,0,1,8.76,1,23.23,24.0,-0.77,Growth Potential
623,1537.41,13,1,2,0,0.96,10,33.56,24.0,9.56,Growth Potential
624,2321.9,18,4,0,0,1.54,4,51.34,16.0,35.34,Champion
625,1658.2,13,2,0,1,4.51,5,36.13,16.0,20.13,Growth Potential
626,810.12,8,3,0,0,5.71,1,17.0,12.0,5.0,Growth Potential
627,1342.64,11,2,0,0,1.62,4,28.98,8.0,20.98,Growth Potential
628,1344.85,11,5,2,1,2.16,5,29.03,48.0,-18.97,Growth Potential
629,1776.84,21,1,0,0,4.15,6,40.37,4.0,36.37,Growth Potential
630,1635.76,21,2,1,0,2.32,9,37.36,18.0,19.36,Growth Potential
631,819.47,10,3,0,0,2.53,10,17.62,12.0,5.62,Growth Potential
632,1536.31,11,2,3,2,5.29,2,33.11,54.0,-20.89,Drainer
633,1598.27,13,2,1,0,2.92,10,34.86,18.0,16.86,Growth Potential
634,1446.12,13,4,0,0,3.24,4,31.61,16.0,15.61,Growth Potential
635,1209.34,8,4,3,2,7.41,2,25.5,62.0,-36.5,Drainer
636,2072.75,15,2,1,1,3.62,4,45.39,26.0,19.39,Growth Potential
637,914.48,8,7,0,1,3.57,2,19.22,36.0,-16.78,Growth Potential
638,1208.42,10,2,2,1,6.68,4,25.91,36.0,-10.09,Growth Potential
639,1431.16,14,0,0,1,7.13,6,31.51,8.0,23.51,Growth Potential
640,1474.8,16,1,1,0,4.44,3,32.86,14.0,18.86,Growth Potential
641,1116.61,10,5,0,0,2.14,3,23.95,20.0,3.95,Growth Potential
642,1011.33,12,4,0,0,4.24,5,22.14,16.0,6.14,Growth Potential
643,1927.4,11,5,1,1,2.48,8,41.44,38.0,3.44,Growth Potential
644,700.61,11,1,2,0,1.69,10,15.3,24.0,-8.7,Growth Potential
645,950.79,15,2,3,1,3.46,6,21.49,46.0,-24.51,Growth Potential
646,1097.11,11,3,3,1,3.57,2,23.75,50.0,-26.25,Drainer
647,1964.35,15,3,0,0,2.92,6,43.08,12.0,31.08,Growth Potential
648,1109.98,12,7,0,0,5.23,10,24.24,28.0,-3.76,Growth Potential
649,1341.44,21,3,1,2,3.66,6,31.09,38.0,-6.91,Growth Potential
650,553.36,7,3,0,0,1.43,5,11.31,12.0,-0.69,Growth Potential
651,1364.58,11,3,0,0,1.97,11,29.45,12.0,17.45,Growth Potential
652,874.05,7,1,1,1,1.3,6,18.15,22.0,-3.85,Growth Potential
653,359.27,8,8,0,0,3.28,3,7.39,32.0,-24.61,Growth Potential
654,2235.91,15,4,1,1,8.66,8,48.87,34.0,14.87,Growth Potential
655,1624.1,11,5,0,0,4.01,7,34.98,20.0,14.98,Growth Potential
656,2344.23,12,2,2,0,8.94,10,50.54,28.0,22.54,Champion
657,1255.87,15,3,0,0,2.32,8,27.99,12.0,15.99,Growth Potential
658,2056.39,14,2,0,0,1.97,4,44.83,8.0,36.83,Growth Potential
659,1709.5,12,2,0,0,1.07,1,37.01,8.0,29.01,Growth Potential
660,2334.92,13,3,1,0,7.62,10,50.55,22.0,28.55,Champion
661,553.72,8,3,3,0,2.72,7,11.53,42.0,-30.47,Growth Potential
662,1998.84,12,7,3,1,2.06,8,43.18,66.0,-22.82,Drainer
663,408.19,3,3,2,0,1.59,11,7.37,32.0,-24.63,Growth Potential
664,1637.91,14,2,0,1,27.76,11,35.91,16.0,19.91,Growth Potential
665,291.67,6,2,0,0,3.9,5,5.52,8.0,-2.48,Growth Potential
666,2462.99,20,4,3,0,0.52,3,54.77,46.0,8.77,Champion
667,1891.34,10,4,1,0,2.4,5,40.46,26.0,14.46,Growth Potential
668,1028.48,10,6,0,1,5.22,4,22.08,32.0,-9.92,Growth Potential
669,1507.93,14,3,1,0,1.26,6,33.14,22.0,11.14,Growth Potential
670,1091.48,8,4,0,1,9.56,9,22.99,24.0,-1.01,Growth Potential
671,1984.42,14,6,1,0,2.2,1,43.3,34.0,9.3,Growth Potential
672,1291.95,9,2,1,0,7.52,1,27.48,18.0,9.48,Growth Potential
673,944.29,10,5,0,0,4.93,3,20.28,20.0,0.28,Growth Potential
674,1705.82,13,3,0,0,3.66,11,37.15,12.0,25.15,Growth Potential
675,1302.6,9,6,0,1,2.8,4,27.7,32.0,-4.3,Growth Potential
676,1911.52,13,2,1,0,2.11,7,41.53,18.0,23.53,Growth Potential
677,1517.21,13,6,0,1,2.94,11,33.13,32.0,1.13,Growth Potential
678,1127.37,15,1,0,1,5.18,3,25.25,12.0,13.25,Growth Potential
679,1342.38,13,3,0,0,2.96,5,29.4,12.0,17.4,Growth Potential
680,1291.25,7,2,0,0,7.29,10,27.04,8.0,19.04,Growth Potential
681,2143.31,18,3,1,0,2.51,11,47.54,22.0,25.54,Growth Potential
682,1459.97,11,1,0,1,1.86,8,31.48,12.0,19.48,Growth Potential
683,1078.38,11,3,0,0,1.2,3,23.35,12.0,11.35,Growth Potential
684,3507.14,19,2,1,2,1.96,7,76.81,34.0,42.81,Champion
685,1195.71,7,2,3,0,2.52,2,25.0,38.0,-13.0,Growth Potential
686,2160.26,17,6,4,1,2.78,8,47.68,72.0,-24.32,Drainer
687,1411.37,10,1,2,1,5.41,6,30.23,32.0,-1.77,Growth Potential
688,2706.66,18,4,1,0,4.18,11,59.54,26.0,33.54,Champion
689,2155.34,15,3,2,0,3.85,8,47.15,32.0,15.15,Growth Potential
690,1747.83,15,5,0,1,2.94,5,38.47,28.0,10.47,Growth Potential
691,1035.18,8,5,0,1,5.1,7,21.79,28.0,-6.21,Growth Potential
692,381.7,4,4,1,0,10.96,7,7.02,26.0,-18.98,Growth Potential
693,2380.84,16,5,2,1,2.56,3,52.17,48.0,4.17,Champion
694,1857.02,12,2,2,1,3.75,10,40.16,36.0,4.16,Growth Potential
695,1719.49,15,5,2,0,1.29,3,37.87,40.0,-2.13,Growth Potential
696,1551.2,13,0,0,1,3.54,7,33.85,8.0,25.85,Growth Potential
